seqnames	start	end	width	strand	Conc	Conc_WHI	Conc_WT	Fold	p.value	FDR
XIV	392444	392844	401	*	7.011877926155039	6.990318703041237	7.0331197122569495	-2.6489800513702225e-5	0.9191947414957029	0.9992377462127119
V	396307	396707	401	*	8.371010425316681	8.365575691392634	8.376424763024861	-4.546641151552815e-5	0.9210625994052417	0.9992377462127119
VIII	388703	389103	401	*	6.891319080510466	6.874772119024155	6.907678407000087	-4.362204824085645e-5	0.9217448944090355	0.9992377462127119
IV	1362356	1362756	401	*	7.581524473970673	7.589388233364187	7.573617616223099	4.198480032710792e-5	0.922177296572826	0.9992377462127119
II	227012	227412	401	*	6.911804724293089	6.916721958605883	6.90687067290554	3.6324376690994884e-5	0.9226687936115247	0.9992377462127119
XVI	264621	265021	401	*	6.008847381908115	6.022153483665445	5.995417413498615	2.567528472255776e-5	0.9231013980460585	0.9992377462127119
XVI	575431	575831	401	*	7.600207653836966	7.578651749606925	7.621446218064235	-1.9211496005523725e-5	0.9239386435673895	0.9992377462127119
IV	411145	411545	401	*	9.377351720875664	9.391119346559266	9.363451443959192	3.289022287133968e-5	0.9250079289030588	0.9992377462127119
XIII	302759	303159	401	*	7.588079040221856	7.598820913389484	7.577256585941063	3.660854413816688e-5	0.925980789169793	0.9992377462127119
XV	682131	682531	401	*	7.451665515511584	7.435133099564724	7.468010624332764	-2.422473406081469e-5	0.9260573934447788	0.9992377462127119
XV	988541	988941	401	*	9.409652805005804	9.428913466960447	9.390131520738942	2.148431236101348e-5	0.9261855950801521	0.9992377462127119
VII	323927	324327	401	*	8.869465179793936	8.885483635952491	8.853266869535279	2.708155066454754e-5	0.9267903766419816	0.9992377462127119
XI	458378	458778	401	*	5.806403507536656	5.794152387143634	5.818551468897621	-3.120026219869793e-5	0.9271909311813473	0.9992377462127119
XIV	568028	568428	401	*	7.230089919935026	7.210908028364597	7.2490201143651465	-4.100162856285325e-5	0.9272633475741308	0.9992377462127119
X	256798	257198	401	*	6.049467046754686	6.021345704104737	6.07705070569913	-2.050761346369745e-5	0.9274434987124076	0.9992377462127119
IX	258288	258688	401	*	6.979516435402547	6.989835904428605	6.969122620022303	3.4244886057880793e-5	0.9286456381984843	0.9992377462127119
XVI	339418	339818	401	*	8.925650302289082	8.93554520828815	8.91568706187862	4.3280419173539465e-5	0.9287403931001483	0.9992377462127119
XV	882065	882465	401	*	10.14763491571453	10.137766295789788	10.15743648864061	-3.6080020247039695e-5	0.9296473224392537	0.9992377462127119
VII	23225	23625	401	*	7.533180319230055	7.551303626977168	7.514826444845936	1.9442808431332634e-5	0.9301274330778985	0.9992377462127119
X	606795	607195	401	*	8.734900141873043	8.758840584074541	8.710555712700662	1.46111781427446e-5	0.9308058942871029	0.9992377462127119
XIV	569750	570150	401	*	7.269026257395084	7.285041888864034	7.252830835607915	2.5952319028638137e-5	0.9308299282199339	0.9992377462127119
XII	658214	658614	401	*	7.81419465297166	7.800298776131408	7.827957962146341	-2.659574952840825e-5	0.9316927247021001	0.9992377462127119
XIV	633163	633563	401	*	6.542274427610897	6.571669091932057	6.512268373486895	1.0283001651850609e-5	0.934476707260569	0.9992377462127119
V	53279	53679	401	*	8.146538339100177	8.138210707960598	8.15481817661662	-3.0819056172128835e-5	0.9346279731017714	0.9992377462127119
XVI	645308	645708	401	*	10.196628974688045	10.211792673454879	10.181304200703053	1.9333048548716933e-5	0.9378163395215634	0.9992377462127119
IV	1080391	1080791	401	*	8.195251510374955	8.1986104690642	8.191884712926761	3.893731455532878e-5	0.9378937242783519	0.9992377462127119
IV	1161767	1162167	401	*	9.961997950283685	9.948364747421849	9.975503526988145	-2.0474727091036485e-5	0.9391818667572419	0.9992377462127119
XII	734600	735000	401	*	6.70117251445501	6.6902131422244695	6.712049261539224	-1.938856544811713e-5	0.9394300163426591	0.9992377462127119
XIII	608194	608594	401	*	6.396140567279254	6.364356113612613	6.427239836364285	-8.942971661772276e-6	0.9395777950215976	0.9992377462127119
XI	518834	519234	401	*	9.172893763935418	9.19038193472711	9.15519099976679	1.4621760565794273e-5	0.9411464916103918	0.9992377462127119
II	370941	371341	401	*	7.43873651688388	7.4529960674844284	7.42433461720751	1.8810848818641237e-5	0.9413526407801919	0.9992377462127119
XI	340619	341019	401	*	7.141694267969301	7.119711414858209	7.163347181709921	-2.4287184596749392e-5	0.9441762510503292	0.9992377462127119
XV	683574	683974	401	*	6.379251716400162	6.390705845863549	6.367705919782106	1.7113577024347263e-5	0.94443383697434	0.9992377462127119
XIV	479124	479524	401	*	7.267952673377367	7.25729815713425	7.278529080934085	-2.3087024062120715e-5	0.946154463564354	0.9992377462127119
XIV	440828	441228	401	*	9.724298266542887	9.71691688107162	9.731642078153815	-2.6008597112914898e-5	0.9464317806041226	0.9992377462127119
XV	443656	444056	401	*	8.484516441237238	8.493778044418958	8.475194997403246	3.2419489314353836e-5	0.947291291424258	0.9992377462127119
VIII	505677	506077	401	*	7.863502331760052	7.873839524118546	7.853090536529264	2.152628819930281e-5	0.9477100663784197	0.9992377462127119
XIV	739106	739506	401	*	7.134232431322647	7.149889125480304	7.1184039586479955	1.7493439628322004e-5	0.9481530492216548	0.9992377462127119
XVI	525171	525571	401	*	7.236464986443131	7.203141802842069	7.2690358204371455	-6.226940175443116e-6	0.9484373809612142	0.9992377462127119
II	278417	278817	401	*	6.248375958444886	6.262104139754023	6.234515888554622	1.297013893035629e-5	0.9485066365157085	0.9992377462127119
XII	931894	932294	401	*	8.760616842702449	8.757242141657166	8.763983668185451	-2.9634120476714476e-5	0.951904853679654	0.9992377462127119
II	5700	6100	401	*	9.11881663994607	9.101237611702887	9.136184046294147	-9.43908048710322e-6	0.9531723123916821	0.9992377462127119
VIII	214079	214479	401	*	7.359466196717312	7.388923904466982	7.329394446340528	5.2038896456109215e-6	0.9541695253598438	0.9992377462127119
IV	1434314	1434714	401	*	7.741388434354758	7.737010875702075	7.745752750386181	-2.7622176965083315e-5	0.9544110810873128	0.9992377462127119
II	605848	606248	401	*	7.94543843864	7.941459038024074	7.9494068930203445	-2.2193821368271286e-5	0.9544334922789639	0.9992377462127119
XII	758972	759372	401	*	9.020104185010675	9.029013008845485	9.01114000606328	2.8929598145309352e-5	0.9547066105852614	0.9992377462127119
VII	158961	159361	401	*	7.990074590601684	7.974480630238405	8.005501798067026	-9.56048087168744e-6	0.9554794169234272	0.9992377462127119
VIII	540698	541098	401	*	3.7372984039476513	3.7131151283815433	3.7610829797328367	-7.421324540103631e-6	0.9559683763861593	0.9992377462127119
XIII	271558	271958	401	*	7.952167329881611	7.941849819264654	7.962411577901833	-1.732682400789569e-5	0.9569025069510461	0.9992377462127119
XV	579701	580101	401	*	7.323926588748041	7.313582441360254	7.334197096114316	-1.9250399890705317e-5	0.9580937589721068	0.9992377462127119
VII	753864	754264	401	*	7.073452288050438	7.079067781525128	7.0678148515962205	1.6908663916542445e-5	0.9590113243055639	0.9992377462127119
XV	836613	837013	401	*	8.521234482225742	8.512135253945566	8.530276680230973	-1.172711600148707e-5	0.9614525304337977	0.9992377462127119
XVI	789562	789962	401	*	6.7462445198981476	6.752660924214046	6.739799451009952	1.1610671184478656e-5	0.9623485177122428	0.9992377462127119
XII	510443	510843	401	*	7.329267097438404	7.318366544081704	7.34008590686248	-9.408094778454493e-6	0.9637050418594055	0.9992377462127119
VII	733117	733517	401	*	9.498272877569065	9.505484537682687	9.491024987045758	1.6789443557749915e-5	0.9640336961916226	0.9992377462127119
IX	249048	249448	401	*	10.254518158518106	10.262849403350007	10.246138523008906	1.13150414124999e-5	0.9653144298981543	0.9992377462127119
XI	231257	231657	401	*	9.639856205532517	9.646944740568015	9.632732669658814	1.2240948810579786e-5	0.9666362012646706	0.9992377462127119
XII	1051962	1052362	401	*	5.7805094076177825	5.7868723981701855	5.77411822879584	1.080641182707983e-5	0.9673550024493395	0.9992377462127119
V	422477	422877	401	*	7.836613402285789	7.833450669741584	7.839769216527712	-1.5571904720472134e-5	0.967578436288191	0.9992377462127119
X	119741	120141	401	*	8.423641706562446	8.420549987475848	8.426726814210335	-1.651867470038187e-5	0.968095566291423	0.9992377462127119
V	441997	442397	401	*	10.377051691586555	10.383536387546144	10.370537716243707	1.2649953221672407e-5	0.9687145663053248	0.9992377462127119
XVI	641271	641671	401	*	9.705923992544568	9.700368511924049	9.71145816234744	-1.1130340119895388e-5	0.9712385616361265	0.9992377462127119
II	615021	615421	401	*	6.677274270569925	6.678025100076514	6.676523050101635	9.550924225901188e-6	0.9726539062477395	0.9992377462127119
IX	424542	424942	401	*	6.922619564656075	6.910834958815592	6.9343086877616384	-4.203730522742633e-6	0.973490385082674	0.9992377462127119
X	58916	59316	401	*	6.451986265637817	6.454949119951737	6.449017314003253	9.045475287084104e-6	0.9746944733940601	0.9992377462127119
XV	825546	825946	401	*	8.473705783438152	8.46834435499179	8.479047361175352	-9.555841499478998e-6	0.9750235939565444	0.9992377462127119
II	419413	419813	401	*	9.269150157153575	9.275214502803301	9.263060212480461	1.1960295066181721e-5	0.9757460393225681	0.9992377462127119
XIII	223877	224277	401	*	7.91475758737707	7.912726167897872	7.916786150491487	-9.406352056258586e-6	0.9768588388124816	0.9992377462127119
XII	818632	819032	401	*	7.606568800399865	7.607430738553327	7.605706346973588	9.196034652350076e-6	0.9792921844470732	0.9992377462127119
IV	416824	417224	401	*	7.645901920009317	7.639515292110438	7.652260399679685	-6.946798912885209e-6	0.981794738532724	0.9992377462127119
XV	228194	228594	401	*	6.408322330645038	6.3941471357565165	6.422359601283046	-7.380221911091043e-6	0.9825055612942885	0.9992377462127119
XI	614829	615229	401	*	9.49909693982606	9.494917666334352	9.50326414154423	-4.432111048717848e-6	0.9828068656129861	0.9992377462127119
IX	370289	370689	401	*	5.853107728299729	5.855982290079909	5.85022742753452	6.524707435574054e-6	0.9832074861404217	0.9992377462127119
I	210874	211274	401	*	3.9130369917380485	3.9072601210786333	3.9187908227523147	-3.1596498805609403e-6	0.9847688867420833	0.9992377462127119
IV	542146	542546	401	*	8.37647926914573	8.380797089865347	8.372148486882017	4.802336040242307e-6	0.9855816779159753	0.9992377462127119
VIII	146114	146514	401	*	6.766792546558077	6.768339008236467	6.765244425408909	-5.049855720645503e-6	0.9865773894683966	0.9992377462127119
II	490467	490867	401	*	9.09856086512543	9.103390037751582	9.093715473371548	6.70032328169068e-6	0.9866406847823265	0.9992377462127119
IX	210454	210854	401	*	5.869028260730987	5.865335247526224	5.872711844686179	3.4440495515138727e-6	0.986660439202548	0.9992377462127119
IX	254280	254680	401	*	9.723633863569393	9.722186806524757	9.725079470636034	-4.971594798667471e-6	0.9893507200345641	0.9992377462127119
XIV	426998	427398	401	*	9.168604451929426	9.17241897291073	9.16477981851791	2.953674464741006e-6	0.9895615185241156	0.9992377462127119
XVI	431748	432148	401	*	10.248336095585964	10.2467763890523	10.249894117732083	-4.001342866067418e-6	0.9898261468317413	0.9992377462127119
X	26316	26716	401	*	7.33646558408214	7.3289277756122395	7.343964213544014	-3.904095026242674e-6	0.9907088682813944	0.9992377462127119
XV	571770	572170	401	*	5.976420036762733	5.979596037410992	5.973237028923928	2.5942079117593927e-6	0.9916016498988592	0.9992377462127119
VII	584313	584713	401	*	7.135748986189477	7.133131343731675	7.138361887767338	-1.94257451579399e-6	0.9936253651152882	0.999308356336351
XVI	947808	948208	401	*	0	0	0	1.9046264454000493e-7	0.9948225331554227	0.999308356336351
XVI	731863	732263	401	*	7.599414861700859	7.595517963018615	7.603301262724359	-2.8266014940790823e-6	0.9949445643872841	0.999308356336351
XVI	450764	451164	401	*	8.286329814750438	8.28630465356952	8.286354975492543	2.002407769797135e-6	0.9966760580747017	0.999951006786886
VII	544348	544748	401	*	6.701507481354445	6.69867285824851	6.704336545881453	-7.266613439314296e-7	0.998400569307942	0.9999685160471873
XIV	604737	605137	401	*	8.268768099705799	8.271009260671775	8.266523451780916	-3.0678762404684327e-7	0.999483799013266	0.9999685160471873
XII	645690	646090	401	*	9.142648414772248	9.144959200840448	9.140333921545087	1.5117638944502098e-8	0.9999685160471873	0.9999685160471873
