seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
XII	734628	735028	401	*	7.033594390949411	7.045665173284499	7.013249239810249	0.027972223206460763	0.9008008107282969	0.9445600918181787
IV	546022	546422	401	*	7.596455731863329	7.58459015049204	7.616017378057724	-0.025745391733031385	0.9031814967212963	0.9459356504122453
XV	92857	93257	401	*	7.186311918764576	7.195506324955539	7.1708564826280154	0.021953700604968596	0.9076306523107469	0.9479477541933656
XII	448577	448977	401	*	7.632906245284906	7.618018663706717	7.657382489410858	-0.027745059421889755	0.9080307960181946	0.9479477541933656
IV	217185	217585	401	*	7.354359105580551	7.363392539421376	7.3391765389948525	0.021700318882599892	0.9100362547989327	0.9479477541933656
VIII	214074	214474	401	*	6.793245303070066	6.813001142680642	6.7597055672219755	0.03153496492392015	0.9102251979243491	0.9479477541933656
VIII	455619	456019	401	*	7.697217752466332	7.706236318544272	7.682060384577829	0.025406008162830708	0.9105929200870451	0.9479477541933656
XVI	689479	689879	401	*	7.165771488549707	7.173520792621489	7.152762758599393	0.019502783110118896	0.9115294223938465	0.9479477541933656
IV	568669	569069	401	*	7.061369385792799	7.048330525845567	7.082842315261772	-0.02387584097038401	0.916874326735128	0.9523870647424746
XIII	861035	861435	401	*	8.308585907127185	8.297478352653107	8.326910543630245	-0.02234192797787682	0.919217408232694	0.9537015314020331
XV	288247	288647	401	*	7.076815597208713	7.067749568844903	7.091800178360365	-0.016061074097835464	0.9244568001637927	0.9579468743321683
XII	839373	839773	401	*	7.506982278947351	7.497229651846169	7.523091566481514	-0.01834013164049001	0.9254740989310778	0.9579468743321683
XII	198027	198427	401	*	6.942894822289486	6.949085701552912	6.932517285636371	0.016413291752592367	0.9277463704346338	0.9583864429857971
XVI	614854	615254	401	*	7.90169923902587	7.884656578924431	7.929663773924094	-0.025702064870067983	0.9280646120212748	0.9583864429857971
XIII	901278	901678	401	*	7.462526356777522	7.455513896413767	7.47413857345972	-0.016411719723282356	0.9313994145595034	0.9606548138771985
XIV	633597	633997	401	*	7.573276743767658	7.580948266075235	7.560399519290716	0.020643813881924853	0.9324321865768513	0.9606548138771985
VIII	266955	267355	401	*	7.72578365979535	7.732343931306006	7.714783144036994	0.013627287727506966	0.9345822310140498	0.9617503191249234
II	642799	643199	401	*	8.47848913400485	8.4694437555424	8.493439867003223	-0.016114270508582614	0.9428041551277141	0.9690844103229117
XI	219770	220170	401	*	7.474091183210016	7.478398401688795	7.466883785571709	0.013344153911736592	0.946336442502823	0.9712048588097654
XV	976259	976659	401	*	7.108944305119212	7.115686412114338	7.097636966820658	0.0134051674978992	0.9470619131670367	0.9712048588097654
VIII	151004	151404	401	*	8.387441556562681	8.38049351230253	8.398947783886431	-0.014339017357423475	0.9495447725053819	0.9720940319631152
I	166004	166404	401	*	6.389919367693337	6.39377488011128	6.383470527973356	0.01322670629130291	0.9501258052520843	0.9720940319631152
XII	368182	368582	401	*	7.484838129074485	7.491479560690472	7.473700679566153	0.010739782445255334	0.9542496055212327	0.9751857977901743
IV	215718	216118	401	*	7.648526191756866	7.642520500153034	7.658480452594625	-0.010928261669207854	0.9554166446922114	0.9752522843744028
X	223877	224277	401	*	7.246136318078102	7.250982331019007	7.238023280593871	0.00881500378100502	0.9595803307221902	0.978373954710989
V	250144	250544	401	*	7.072707795715781	7.076652481817218	7.0661092554688345	0.00889432937389328	0.9631384006301141	0.9799001811617001
VII	535717	536117	401	*	3.1913687811872187	3.195071548660955	3.185176304815784	0.013399860765539166	0.9632917035148917	0.9799001811617001
XV	228193	228593	401	*	6.857921630438232	6.851783765382379	6.868093730396815	-0.009362690631564837	0.964492115122225	0.9799948586488737
XI	146820	147220	401	*	7.687151440660162	7.683344895383171	7.693473448482155	-0.006932320101627823	0.9686101181682041	0.9830504066271337
XV	925123	925523	401	*	7.445517596448416	7.4407108384751375	7.45349344097021	-0.006274209837350012	0.97142814690614	0.9847811111247811
VII	1004066	1004466	401	*	7.73149293176614	7.7262629046116125	7.740167730194963	-0.007962238353410865	0.972836748460372	0.984965440244397
XV	464293	464693	401	*	7.415057802558897	7.413567426917973	7.417538345652795	-0.0062976681864209145	0.9738358872472853	0.984965440244397
XIII	334761	335161	401	*	7.301935730217193	7.297263248863546	7.309689727103571	-0.00528766627752348	0.9766809221410203	0.9867153151767156
IV	442514	442914	401	*	6.424767040791923	6.418862564106788	6.434554450479956	-0.0045629318828758186	0.980091211675304	0.9882148229184818
XIV	295593	295993	401	*	6.867021599058823	6.863705904481259	6.8725308786043	-0.0043077600751495	0.9803984344886181	0.9882148229184818
IV	488662	489062	401	*	6.957641023625277	6.961071830970948	6.951904818542203	0.003978134173969983	0.9824011094655276	0.9891069190864528
XIII	124227	124627	401	*	8.12424858603842	8.122655340093932	8.126900092155594	-0.002556021638251268	0.9892392846357816	0.9935940783671747
VII	884091	884491	401	*	7.7665143316285965	7.766835831049048	7.765978339998813	0.002083885644394123	0.9905180014664521	0.9935940783671747
XVI	411527	411927	401	*	7.297070453921174	7.291180259626932	7.306834316823574	-0.0026172654720080773	0.9906307221395392	0.9935940783671747
XII	793720	794120	401	*	7.313083401486888	7.312040973588169	7.314819109257479	-0.0022135507173396763	0.9913486680205822	0.9935940783671747
XII	877608	878008	401	*	7.976694716815839	7.978158756500027	7.97425134427238	0.0010830166499942537	0.9952428141768127	0.9963686544643431
VIII	115886	116286	401	*	7.297979388660436	7.2975279681990255	7.2987314423494	-6.27573458569297e-4	0.9975646199408414	0.9975646199408414
II	651281	651681	401	*	7.485404015098988	6.4317782781804205	8.383604745940147	-0.853719723323594	1	1
III	238301	238701	401	*	7.545444207092901	6.516009069176446	8.433096944314652	-0.7122662240157689	1	1
