seqnames	start	end	width	strand	Conc	Conc_WHI	Conc_WT	Fold	p.value	FDR
XI	-31	369	401	*	8.883922561474899	8.907217148110039	8.860245665573562	7.82528834816007e-4	0.9452511126311832	0.9968648418790665
XV	2	402	401	*	8.950708015461672	8.97513012183932	8.92586535955274	7.501475159655474e-4	0.9452737094989401	0.9968648418790665
XIII	510749	511149	401	*	9.316379804721167	9.30832967615796	9.324385263319222	-0.0017226010766282626	0.9467675259600332	0.9968648418790665
VII	785668	786068	401	*	9.848835089830136	9.863723631187401	9.83379129587218	0.0011360489121863345	0.9472763479252796	0.9968648418790665
XV	767957	768357	401	*	6.925797102939178	6.915352861206355	6.936166277776309	-0.0014577821599555904	0.948471091877358	0.9968648418790665
X	745329	745729	401	*	8.533682950948107	8.554436850305699	8.512626133296378	7.485066951770234e-4	0.9493274311024145	0.9968648418790665
VII	534793	535193	401	*	6.362690628101358	6.3493696356377525	6.375889746853478	-0.0010416784498144898	0.9496422802791168	0.9968648418790665
XII	366080	366480	401	*	6.114096824937576	6.1215901419544725	6.106564384551097	0.0012871588895899187	0.9513803641162415	0.9968648418790665
XIV	783697	784097	401	*	8.41369198083371	8.4363811746876891	8.390640245887763	6.254842956984168e-4	0.9517251595569974	0.9968648418790665
IV	330497	330897	401	*	7.800003391401515	7.787487649181992	7.812411489580245	-0.001119315615311822	0.9534405491514448	0.9968648418790665
XVI	880146	880546	401	*	6.013957486644897	5.996251995771574	6.031448318429808	-9.630237545220635e-4	0.9541141182641498	0.9968648418790665
VII	472383	472783	401	*	7.456932814604206	7.4450984962581455	7.468670846228783	-0.0010001087022997019	0.9565413890911738	0.9968648418790665
I	141606	142006	401	*	7.983595142719223	7.969393844962125	7.99765801027403	-8.087909656898125e-4	0.9567805099281206	0.9968648418790665
XVI	947808	948208	401	*	0	0	0	-1.122143593516484e-4	0.9597120513000276	0.9968648418790665
XIII	70114	70514	401	*	9.39100168502929	9.398793259641238	9.38316780179831	0.0013180431903948742	0.9604400112203195	0.9968648418790665
XIII	915075	915475	401	*	8.538978177567854	8.521998348017847	8.555760485143226	-5.346437726809e-4	0.9607721122452729	0.9968648418790665
IV	667876	668276	401	*	5.665385848765196	5.676938242480955	5.65374020192369	8.981047317551408e-4	0.960936964243264	0.9968648418790665
XII	5605	6005	401	*	8.16812680121691	8.198719031029315	8.136871786002231	3.0397302041031284e-4	0.9610632139217694	0.9968648418790665
VIII	521847	522247	401	*	6.357519598046532	6.3451735436907715	6.3697608952424085	-9.428196482561686e-4	0.96197457673031606	0.9968648418790665
IV	215720	216120	401	*	7.107984299762392	7.09828729021761	7.117616566221181	-9.538608001012203e-4	0.9621611455900143	0.9968648418790665
III	137049	137449	401	*	7.519392739849473	7.527274938872239	7.511467239557113	0.0011712671106733736	0.9622832844216338	0.9968648418790665
III	316023	316423	401	*	8.144828482278314	8.159628460975055	8.12987510202133	5.605666447959951e-4	0.9629388562485951	0.9968648418790665
VIII	556471	556871	401	*	8.291056828560878	8.273687636728468	8.308219390865585	-4.7870616035594057e-4	0.9631405642624447	0.9968648418790665
XIII	104340	104740	401	*	6.488726987587705	6.4761303112374735	6.501214629272311	-6.302899097867447e-4	0.9648763627673829	0.9968648418790665
IV	98089	98489	401	*	6.8605606250064834	6.87200248627028	6.849027293632248	7.304056431141421e-4	0.9654782773776829	0.9968648418790665
XV	1042232	1042632	401	*	6.575673672829595	6.586379823695882	6.564887477906342	5.219829327960974e-4	0.9674254630898901	0.9968648418790665
XVI	381358	381758	401	*	6.630925969484233	6.621924450876968	6.639871672296991	-8.853800999994107e-4	0.9677656829552427	0.9968648418790665
XVI	930256	930656	401	*	7.585828785305536	7.565350873505386	7.606020092766868	-3.0377513724229224e-4	0.9682171193211981	0.9968648418790665
IV	1525052	1525452	401	*	8.703200992642355	8.689828630149014	8.716450543969739	-4.3747748216998935e-4	0.9690637003985918	0.9968648418790665
V	462035	462435	401	*	8.025283219273987	8.021584387484152	8.028972592116073	-0.0010046077505734715	0.9691382647657499	0.9968648418790665
I	-47	353	401	*	9.558282679729288	9.568023352016032	9.548475793846336	5.4398993564795e-4	0.9707248086106967	0.9968648418790665
X	236520	236920	401	*	7.355666583998397	7.363960587035161	7.347324623189559	6.341613255934118e-4	0.9707807806956363	0.9968648418790665
IV	519562	519962	401	*	6.568174283300219	6.570451205576921	6.5658937618073825	8.735569608846154e-4	0.9712464549420389	0.9968648418790665
X	97357	97757	401	*	7.625291976540748	7.6322355738140395	7.618314798498807	8.746753957271966e-4	0.971648738690821	0.9968648418790665
I	229801	230201	401	*	8.070254169384848	8.083614109476041	8.056769353539451	3.341872550347687e-4	0.972895210903419	0.9968648418790665
V	280847	281247	401	*	8.097535711729995	8.102768662387042	8.092283710968596	7.526969944953993e-4	0.9735390460935068	0.9968648418790665
XIV	59740	60140	401	*	6.612926541126806	6.62126880769163	6.604535755390927	6.944206998206324e-4	0.9744971219245943	0.9968648418790665
XVI	792342	792742	401	*	5.550640262656503	5.550543692317874	5.5507368265313906	4.951510519139585e-4	0.9746447744737148	0.9968648418790665
II	595579	595979	401	*	7.672769259530642	7.667578024304784	7.677941882139969	-6.438920538418941e-4	0.9764196554311485	0.9968648418790665
XIII	5375	5775	401	*	5.0423619032396925	5.035612751456382	5.049079628402835	-3.5613106475720305e-4	0.9765295589732186	0.9968648418790665
IX	324187	324587	401	*	6.371638983993795	6.373514631042658	6.3697608952424085	5.615779410211109e-4	0.9766311931382848	0.9968648418790665
XVI	587249	587649	401	*	8.258667824696532	8.25258461383624	8.264725492994534	-5.271280176733737e-4	0.9771855467836915	0.9968648418790665
III	227762	228162	401	*	7.380707619191826	7.379591240543425	7.38182313463792	-6.022760118078644e-4	0.9787324384511276	0.9968648418790665
V	194701	195101	401	*	8.544432489025386	8.53985455177228	8.548995945577696	-4.695106889549571e-4	0.9802826993307677	0.9968648418790665
V	558918	559318	401	*	6.820245803106653	6.830680717741513	6.8097348632281305	3.9553472394961283e-4	0.9811054287162317	0.9968648418790665
XVI	75004	75404	401	*	9.40180163277298	9.406124658290294	9.397465614397426	4.6236849489948327e-4	0.9825332468052926	0.9968648418790665
XVI	22478	22878	401	*	6.555938046177674	6.559344986875281	6.552523040902631	3.8080493183890237e-4	0.9825636765145708	0.9968648418790665
XV	860542	860942	401	*	5.94954114854807	5.950212594442465	5.948869390009971	-3.764626854626871e-4	0.9833663400500607	0.9968648418790665
VIII	315994	316394	401	*	6.284082579158513	6.277986076628695	6.290153427619525	-3.4586129938258067e-4	0.9835868969977147	0.9968648418790665
II	101358	101758	401	*	6.301452423651282	6.304498464029843	6.298399938392445	4.2488520675850946e-4	0.9845227769699678	0.9968648418790665
IV	909397	909797	401	*	6.938255624709289	6.932235615931438	6.944250617830787	-4.231506515607177e-4	0.9847055456578585	0.9968648418790665
IV	130517	130917	401	*	7.311766346585591	7.309651839949362	7.313877758600026	-4.716505710200516e-4	0.98493317642504985	0.9968648418790665
XI	258604	259004	401	*	8.902223997539238	8.901814853497454	8.902633025581881	-4.665759775857654e-4	0.9871841080303649	0.9968648418790665
VII	541719	542119	401	*	6.240229141324644	6.232215378593884	6.248198635656224	-3.264543149804272e-4	0.9874438930008552	0.9968648418790665
XI	202815	203215	401	*	6.624771195445393	6.629650262923593	6.619875571382248	3.450803665447804e-4	0.9882859190879935	0.9968648418790665
VII	560006	560406	401	*	6.328398214447991	6.327604705219506	6.329191287471485	-2.433515629700893e-4	0.9889732841733841	0.9968648418790665
XIV	6569	6969	401	*	9.005982571743619	9.010020293064523	9.001933518186787	1.3511456265454802e-4	0.9907298077091244	0.9968648418790665
XIV	96118	96518	401	*	7.314252784389419	7.31378541592229	7.314720001499166	-2.073891330117213e-4	0.9913867226473181	0.9968648418790665
XIII	349812	350212	401	*	7.69830242035794	7.6980229908624604	7.698581795742385	-2.3714044103993303e-4	0.9920673146231128	0.9968648418790665
XII	877656	878056	401	*	7.525352976167566	7.5254838482300865	7.5252220922320925	-2.1435208818361632e-4	0.9922135945716077	0.9968648418790665
XII	1064751	1065151	401	*	9.151145218666986	9.147879166148078	9.15440389401396	-1.0198770594024353e-4	0.9925306469143751	0.9968648418790665
XIII	751258	751658	401	*	7.508622113824542	7.507614093260657	7.509629430569527	4.947247094539703e-5	0.9984314831815879	1
V	576458	576858	401	*	0	0	0	0	1	1
XVI	96	496	401	*	0	0	0	0	1	1
XVI	8574	8974	401	*	0	0	0	0	1	1
